election_year,election_date,country,election_type,post_id,post_type,post_date,modified,days_from_election,title,url,categories,source,match_score,match_reasons
2023,10/10/2023,Liberia,Presidential,20571,post,27/10/2024,27/10/2024,383,"gay wedding report in liberia’s methodist church, false",https://dubawa.org/gay-wedding-report-in-liberias-methodist-church-false/,1571|210|435|1960,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,20383,post,07/10/2024,07/10/2024,363,jzyno is not the first liberian to win a youtube silver plaque,https://dubawa.org/jzyno-is-not-the-first-liberian-to-win-a-youtube-silver-plaque/,1571|3812|3815|1960,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,20289,post,30/09/2024,30/09/2024,356,misleading! more than 100 people died from covid in liberia,https://dubawa.org/misleading-more-than-100-people-died-from-covid-in-liberia/,121|210|435|1571|4|1960,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,20225,post,25/09/2024,25/09/2024,351,true! ministry mandates employees to welcome president boakai at ria,https://dubawa.org/true-ministry-mandates-employees-to-welcome-president-boakai-at-ria/,1571|435|437|4|3812|3815|1960,category-only,10,category:1960; body:liberia; body:george weah; body:weah; body:joseph boakai; title:boakai; body:unity party
2023,10/10/2023,Liberia,Presidential,20222,post,25/09/2024,25/09/2024,351,false! chief justice youh didn t dismiss associate justice caeineh clinton johnson,https://dubawa.org/image-of-chief-justice-youh-and-associate-justice-johnson/,437|210|435|1571|4|3812|3815|1960,category-only,7,category:1960; body:liberia; body:joseph boakai; body:boakai; body:unity party
2023,10/10/2023,Liberia,Presidential,20215,post,25/09/2024,16/12/2024,351,false! 23-year-old boy did not impregnate sister in rivercess,https://dubawa.org/false-23-year-old-boy-impregnated-sister-in-rivercess/,1571|435|437|4|3815|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,20082,post,20/09/2024,20/09/2024,346,misleading! liberia has not secured 3.1 billion dollars from the china-africa summit,https://dubawa.org/misleading-liberia-has-not-secured-3-1-billion-dollars-from-the-china-africa-summit/,1571|120|4|3812|3815|1960,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,19892,post,02/09/2024,02/09/2024,328,false! ex-liberian president george weah established assets investigation team,https://dubawa.org/false-ex-liberian-president-george-weah-established-assets-investigation-team/,1571|4|3815|1960,category-only,10,category:1960; title:liberia; title:george weah; title:weah; body:boakai
2023,10/10/2023,Liberia,Presidential,19872,post,30/08/2024,30/08/2024,325,"misleading, the u.s. embassy will process visas after august 16",https://dubawa.org/misleading-the-u-s-embassy-will-process-visas-after-august-16/,1571|120|4|3812|1960,category-only,5,category:1960; body:liberia; body:monrovia
2023,10/10/2023,Liberia,Presidential,19862,post,28/08/2024,28/08/2024,323,misleading! 60% of liberians do not practice open defecation,https://dubawa.org/misleading-60-of-liberians-do-not-practice-open-defecation/,123|435|1571|4|3812|121|3815|1960,category-only,6,category:1960; title:liberia; body:monrovia
2023,10/10/2023,Liberia,Presidential,19810,post,25/08/2024,09/09/2024,320,"viral video of george weah’s financial mobile app, fabricated",https://dubawa.org/viral-video-of-george-weahs-financial-mobile-app-fabricated/,1572|1571|3812|3815|1960|16,category-only,8,category:1960; body:liberia; title:george weah; title:weah
2023,10/10/2023,Liberia,Presidential,19685,post,16/08/2024,16/08/2024,311,"false! amos tweh did not buy oilers fc bus for $165,000",https://dubawa.org/false-amos-tweh-did-not-buy-oilers-fc-bus-for-165000/,1960|120|1571|4|3815,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,19682,post,16/08/2024,16/08/2024,311,false! russian embassy in ghana doesn’t refund fees to unsuccessful applicants,https://dubawa.org/false-russian-embassy-in-ghana-doesnt-refund-fees-to-unsuccessful-applicants/,1571|437|3815|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,19625,post,08/08/2024,08/08/2024,303,misleading! the army chief of staff did not shoot anyone in west point,https://dubawa.org/misleading-the-army-chief-of-staff-did-not-shoot-anyone-in-west-point/,1571|3815|1960,category-only,5,category:1960; body:liberia; body:boakai
2023,10/10/2023,Liberia,Presidential,19537,post,31/07/2024,31/07/2024,295,"image of boy carrying diamond, al-generated",https://dubawa.org/image-of-boy-carrying-diamond-al-generated/,123|437|1571|4|3812|1960,category-only,5,category:1960; body:liberia; body:nimba
2023,10/10/2023,Liberia,Presidential,19526,post,31/07/2024,31/07/2024,295,us envoy boycotts liberia’s independence celebration over radical speech,https://dubawa.org/us-envoy-boycotts-liberias-independence-celebration-over-radical-speech/,1572|4|3812|1960|16,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2023,10/10/2023,Liberia,Presidential,19486,post,27/07/2024,27/07/2024,291,"false! liberia’s senate pro-tempore’s 2024 fuel budget, not $17,000",https://dubawa.org/false-liberias-senate-pro-tempores-2024-fuel-budget-not-17000/,1571|435|120|4|1960|16,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,19434,post,22/07/2024,22/07/2024,286,president boakai did not announce the arrival of 15 aeroplanes and15 ships,https://dubawa.org/president-boakai-did-not-announce-the-arrival-of-15-aeroplanes-and15-ships/,1571|1960|16,category-only,7,category:1960; body:liberia; body:joseph boakai; title:boakai
2023,10/10/2023,Liberia,Presidential,19431,post,22/07/2024,22/07/2024,286,misleading! viral image of boy with multiple gunshot wounds not from liberia,https://dubawa.org/misleading-viral-image-of-boy-with-multiple-gunshot-wounds-not-from-liberia/,1571|4|1960|119,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,19401,post,19/07/2024,19/07/2024,283,"lonestar mtn, orange not fined for poor data and voice call quality",https://dubawa.org/lonestar-mtn-orange-not-fined-for-poor-data-and-voice-call-quality/,1571|4|3812|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,19392,post,18/07/2024,18/07/2024,282,image of old-looking baby ai-generated,https://dubawa.org/image-of-old-looking-baby-ai-generated/,1571|1960|16,category-only,5,category:1960; body:liberia; body:nimba
2023,10/10/2023,Liberia,Presidential,19362,post,16/07/2024,16/07/2024,280,true! university of liberia’s budget didn’t cross $20 million during president weah’s tenure,https://dubawa.org/true-university-of-liberias-budget-didnt-cross-20-million-during-president-weahs-tenure/,1571|1960|16,category-only,9,category:1960; title:liberia; body:george weah; title:weah; body:boakai
2023,10/10/2023,Liberia,Presidential,19284,post,05/07/2024,05/07/2024,269,"npa under weah contributed us$9m not us$4m, to national budget",https://dubawa.org/npa-under-weah-contributed-us9m-not-us4m-to-national-budget/,123|1571|1960|16,category-only,7,category:1960; body:liberia; body:george weah; title:weah
2023,10/10/2023,Liberia,Presidential,19200,post,27/06/2024,27/06/2024,261,"false! no death recorded at liberia returnee camp, cari",https://dubawa.org/false-no-death-recorded-at-liberia-returnee-camp-cari/,1571|120|1960|119,category-only,6,category:1960; title:liberia; body:nimba
2023,10/10/2023,Liberia,Presidential,19197,post,27/06/2024,27/06/2024,261,false! liberia government has not imported earth-moving machines,https://dubawa.org/false-liberia-government-has-not-imported-earth-moving-machines/,1960|120|1571|3815,category-only,8,category:1960; title:liberia; body:monrovia; body:joseph boakai; body:boakai
2023,10/10/2023,Liberia,Presidential,19194,post,27/06/2024,27/06/2024,261,"false! madam cecelia clarke, not liberia police’s first female spokesperson",https://dubawa.org/false-madam-cecelia-clarke-not-liberia-polices-first-female-spokesperson/,1960|1571|3815,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,19156,post,25/06/2024,25/06/2024,259,former chief justice gloria musu-scott and the compassionate leave conundrum: what you need to know,https://dubawa.org/former-chief-justice-gloria-musu-scott-and-the-compassionate-leave-conundrum-what-you-need-to-know/,1572|4|1960|123|16,category-only,7,category:1960; body:liberia; body:monrovia; body:george weah; body:weah
2023,10/10/2023,Liberia,Presidential,19116,post,21/06/2024,21/06/2024,255,no evidence senator abraham dillon was sharing food at korea-africa summit,https://dubawa.org/no-evidence-senator-abraham-dillon-was-sharing-food-at-korea-africa-summit/,1960|437|1571|4|3815|16,category-only,6,category:1960; body:liberia; body:joseph boakai; body:boakai
2023,10/10/2023,Liberia,Presidential,18963,post,04/06/2024,04/06/2024,238,dubawa trains non-urban journalists in liberia with support from google news initiative,https://dubawa.org/dubawa-trains-non-urban-journalists-in-liberia-with-support-from-google-news-initiative/,440|435|3815|1960|1688|1576,category-only,6,category:1960; title:liberia; body:monrovia
2023,10/10/2023,Liberia,Presidential,18944,post,03/06/2024,03/06/2024,237,government has not replaced  trained doctors with “unity party doctors” at jfk hospital,https://dubawa.org/government-has-not-replaced-trained-doctors-with-unity-party-doctors-at-jfk-hospital/,1571|437|1960|16,category-only,9,category:1960; body:liberia; body:monrovia; body:weah; body:boakai; title:unity party
2023,10/10/2023,Liberia,Presidential,18857,post,29/05/2024,29/05/2024,232,son of liberia’s president has not imported ‘zombie’ drug into liberia,https://dubawa.org/son-of-liberias-president-has-not-imported-zombie-drug-into-liberia/,1571|437|4|3812|121|3815|1960|16,category-only,7,category:1960; title:liberia; body:joseph boakai; body:boakai
2023,10/10/2023,Liberia,Presidential,18850,post,28/05/2024,28/05/2024,231,"shine liberia’s report on president weah’s absence at unification day celebration, misleading",https://dubawa.org/shine-liberias-report-on-president-weahs-absence-at-unification-day-celebration-misleading/,1571|437|4|3812|3815|1960|16,category-only,8,category:1960; title:liberia; body:george weah; title:weah
2023,10/10/2023,Liberia,Presidential,18785,post,22/05/2024,22/05/2024,225,no evidence mark zuckerberg warns facebook users not to screenshot chats,https://dubawa.org/no-evidence-mark-zuckerberg-warns-facebook-users-not-to-screenshot-chats/,1571|437|4|3812|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,18746,post,20/05/2024,20/05/2024,223,false! musician jzyno doesn’t own 2024 tesla car,https://dubawa.org/false-musician-jzyno-doesnt-own-2024-tesla-car/,3812|3815|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,18672,post,14/05/2024,14/05/2024,217,"false! the incident of man cutting off wife’s hand, happened in nigeria, not liberia",https://dubawa.org/false-the-incident-of-man-cutting-off-wifes-hand-happened-in-nigeria-not-liberia/,1571|4|1960|16,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,18480,post,01/05/2024,01/05/2024,204,òtítọ́ ni! àwọn ọkùnrin làìbéríà wà lára àwọn tó kúrú jùlọ lágbàáyé,https://dubawa.org/otito-ni-awon-okunrin-laiberia-wa-lara-awon-to-kuru-julo-lagbaaye/,437|1571|1960|123|2450,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,18397,post,24/04/2024,24/04/2024,197,false! liberian artist jzyno did not buy $50m mansion in nigeria,https://dubawa.org/false-liberian-artist-jzyno-did-not-buy-50m-mansion-in-nigeria/,1571|1960|1688,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,18328,post,19/04/2024,19/04/2024,192,president boakai didn’t promise $5k each to lonestar players in afcon qualifiers,https://dubawa.org/president-boakai-didnt-promise-5k-each-to-lonestar-players-in-afcon-qualifiers/,437|1571|4|3812|3815|1960|16,category-only,7,category:1960; body:liberia; body:joseph boakai; title:boakai
2023,10/10/2023,Liberia,Presidential,18286,post,17/04/2024,17/04/2024,190,"purported meta ban on use of offensive words on facebook, false",https://dubawa.org/purported-meta-ban-on-use-of-offensive-words-on-facebook-false/,437|1571|3815|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,18216,post,12/04/2024,15/04/2024,185,"misleading, president boakai has not appointed emma metieh glassco",https://dubawa.org/misleading-president-boakai-has-not-appointed-emma-metieh-glassco/,437|1571|3815|1960|16,category-only,9,category:1960; body:liberia; body:george weah; body:weah; title:boakai; body:unity party
2023,10/10/2023,Liberia,Presidential,18157,post,08/04/2024,08/04/2024,181,false! liberian drug kingpin original japan still in custody,https://dubawa.org/false-liberian-drug-kingpin-original-japan-still-in-custody/,1571|4|3812|121|3815|1960,category-only,7,category:1960; title:liberia; body:monrovia; body:boakai
2023,10/10/2023,Liberia,Presidential,17966,post,28/03/2024,28/03/2024,170,misleading: no evidence that npa managing director is linked to missing container of rice,https://dubawa.org/misleading-no-evidence-that-npa-managing-director-is-linked-to-missing-container-of-rice/,120|437|1571|3815|1960,category-only,7,category:1960; body:liberia; body:monrovia; body:weah; body:boakai
2023,10/10/2023,Liberia,Presidential,17963,post,28/03/2024,28/03/2024,170,false! pregnant teenage orphan did not give birth in bong county,https://dubawa.org/false-pregnant-teenage-orphan-did-not-give-birth-in-bong-county/,437|1571|121|3815|1960,category-only,4,category:1960; body:liberia
2023,10/10/2023,Liberia,Presidential,17911,post,26/03/2024,26/03/2024,168,false! burna boy didn’t urge liberians to attend vocational training,https://dubawa.org/false-burna-boy-didnt-urge-liberians-to-attend-vocational-training/,1571|3812|3815|1960,category-only,5,category:1960; title:liberia
2023,10/10/2023,Liberia,Presidential,17805,post,23/03/2024,23/03/2024,165,fake; eswatini did not call for applications for new citizens over scarcity of men!,https://dubawa.org/fake-eswatini-did-not-call-for-applications-for-new-citizens-over-scarcity-of-men/,437|1571|3815|1960,category-only,4,category:1960; body:liberia
